Transaction_ID,User_ID,Merchant_ID,Amount,Payment_Mode,Transaction_Status,Transaction_Type,Transaction_Date,Location
T308063,U103667,M200817,71.03,UPI,Success,P2P,2024-07-03 23:41:12,Bardhaman
T308064,U100521,M200009,1634.72,UPI,Success,P2M,2024-12-05 23:59:12,Akola
T308065,U105423,M200985,42.5,UPI,Success,P2M,2024-01-15 03:52:53,Mumbai
T308066,U105089,M201718,636.98,Intent,Failed,P2M,2024-06-16 19:33:00,Sikar
T308067,U106608,M201737,223.48,AutoPay,Success,P2P,2024-05-26 02:35:28,Deoghar
T308068,U101525,M200530,665.32,UPI,Success,P2P,2024-08-27 18:24:52,Silchar
T308069,U101469,M201558,365.89,QR Code,Success,P2M,2024-06-30 00:25:32,Raebareli
T308070,U102675,M200094,496.46,UPI,Success,P2M,2024-07-09 01:41:59,Mira-Bhayandar
T308071,U101513,M200575,39.22,UPI,Success,P2P,2024-03-11 08:02:53,Madurai
T308072,U104876,M201952,1697.79,UPI,Success,P2M,2024-01-24 23:51:15,Kollam
T308073,U101451,M200449,1.93,QR Code,Success,P2P,2024-10-09 20:31:58,Jaipur
T308074,U104654,M201243,1416.46,QR Code,Success,P2M,2024-04-26 20:10:24,Agartala
T308075,U103430,M201017,419.95,AutoPay,Success,P2M,2024-03-05 23:56:42,Bathinda
T308076,U103007,M200095,149.39,Intent,Success,P2M,2024-05-10 15:30:58,Nangloi Jat
T308077,U106234,M200864,507.68,UPI,Success,P2M,2024-12-21 08:12:27,Kota
T308078,U106133,M201800,558.74,Intent,Success,P2P,2024-01-19 02:52:08,Dehradun
T308079,U103124,M201404,655.28,Intent,Success,P2P,2024-07-26 11:03:54,Madanapalle
T308080,U101753,M200668,8.29,UPI,Success,P2M,2024-02-05 15:49:31,Saharsa
T308081,U104955,M200206,2030.91,UPI,Success,P2M,2024-05-07 12:06:29,Machilipatnam
T308082,U101612,M201809,481.05,QR Code,Success,P2M,2024-02-20 00:09:20,Shivpuri
T308083,U103275,M200849,237.03,AutoPay,Success,P2M,2024-01-19 23:42:07,Jalna
T308084,U100555,M200245,422.74,QR Code,Success,P2P,2024-08-20 11:17:16,Bardhaman
T308085,U104251,M201734,98.26,Intent,Success,P2M,2024-03-11 14:34:31,Tinsukia
T308086,U102049,M201997,142.02,UPI,Success,P2P,2024-08-24 17:22:28,Bidar
T308087,U105476,M201820,44.84,Intent,Success,P2M,2024-01-10 08:14:23,Salem
T308088,U100824,M201533,1056.95,QR Code,Success,P2M,2024-03-07 18:12:11,Nanded
T308089,U105688,M200883,144.91,Intent,Success,P2P,2024-01-07 11:04:57,Ongole
T308090,U102849,M200082,672.98,UPI,Success,P2M,2024-07-01 19:30:28,Gandhidham
T308091,U103030,M200316,160.24,AutoPay,Success,P2M,2024-12-05 00:47:01,Dharmavaram
T308092,U101081,M200644,78.91,Intent,Success,P2M,2024-05-09 12:28:21,Gaya
T308093,U103325,M201128,57.22,AutoPay,Success,P2M,2024-05-12 04:29:21,Kishanganj
T308094,U105299,M200369,983.93,Intent,Success,P2M,2024-10-18 19:27:12,Bellary
T308095,U100492,M200748,63.77,UPI,Success,P2M,2024-05-02 22:22:09,Nangloi Jat
T308096,U104764,M201604,45.59,UPI,Success,P2P,2024-04-12 22:25:20,Ujjain
T308097,U100074,M201719,4.7,AutoPay,Success,P2M,2024-03-29 10:28:26,Khandwa
T308098,U102991,M200629,228.2,UPI,Success,P2P,2024-06-20 04:08:08,Kulti
T308099,U103360,M200179,1429.62,AutoPay,Success,P2M,2024-12-28 08:38:24,Jamshedpur
T308100,U100370,M201806,1196.53,QR Code,Success,P2P,2024-10-02 13:41:44,Gurgaon
T308101,U104682,M200601,61.11,AutoPay,Success,P2M,2024-08-15 00:03:56,Berhampur
T308102,U100328,M200599,6.29,Intent,Success,P2M,2024-04-02 21:12:14,Ozhukarai
T308103,U104685,M201106,695.17,AutoPay,Success,P2P,2024-11-07 19:53:23,Gulbarga
T308104,U101790,M201555,182.99,AutoPay,Success,P2P,2024-10-19 04:14:06,Morbi
T308105,U100776,M201642,899.93,Intent,Pending,P2M,2024-12-27 08:41:06,Thrissur
T308106,U102022,M200840,121.31,UPI,Success,P2M,2024-04-02 09:43:39,Tiruppur
T308107,U106447,M201524,338.84,UPI,Success,P2M,2024-02-13 06:40:40,Deoghar
T308108,U104674,M200347,16.75,QR Code,Success,P2M,2024-11-17 08:04:37,Karimnagar
T308109,U104316,M201295,1125.54,UPI,Success,P2M,2024-11-22 01:26:07,Muzaffarpur
T308110,U101187,M200330,97.99,QR Code,Success,P2M,2024-11-22 05:17:10,Kurnool
T308111,U101503,M200609,174.57,QR Code,Success,P2M,2024-11-18 20:44:47,Phagwara
T308112,U106518,M201944,326.68,QR Code,Success,P2M,2024-03-31 23:09:32,Munger
T308113,U103291,M200743,158.23,UPI,Pending,P2M,2024-06-22 18:28:17,Bellary
T308114,U105803,M201910,20.5,Intent,Success,P2P,2024-05-20 18:49:22,Katni
T308115,U103325,M200568,14.76,UPI,Success,P2M,2024-04-19 07:13:51,Gwalior
T308116,U105841,M201684,1552.92,Intent,Success,P2M,2024-07-22 00:02:52,Bhind
T308117,U100187,M200388,196.89,UPI,Success,P2P,2024-02-25 08:56:30,Siwan
T308118,U101214,M200970,203.53,QR Code,Success,P2M,2024-10-19 15:40:27,Jalna
T308119,U103286,M200746,1281.33,Intent,Success,P2M,2024-06-23 03:08:18,Ozhukarai
T308120,U103446,M200136,904.41,UPI,Success,P2P,2024-07-05 09:06:00,Bhiwandi
T308121,U101109,M201802,580.68,UPI,Success,P2P,2024-01-08 03:11:23,Gwalior
T308122,U102521,M201764,537.21,AutoPay,Success,P2P,2024-11-12 18:12:16,Dindigul
T308123,U104939,M201384,807.44,Intent,Success,P2M,2024-08-19 05:03:12,Guntur
T308124,U103879,M201856,92.49,QR Code,Success,P2M,2024-05-26 08:29:48,Raipur
T308125,U100530,M201982,545.73,QR Code,Success,P2P,2024-11-10 20:14:13,Barasat
T308126,U101070,M200281,51.79,Intent,Success,P2P,2024-05-09 20:22:07,Amritsar
T308127,U103136,M201225,67.63,UPI,Success,P2P,2024-08-17 08:34:09,Orai
T308128,U100962,M201018,139.03,QR Code,Success,P2M,2024-11-22 07:37:26,Muzaffarnagar
T308129,U106618,M200743,618.6,UPI,Success,P2P,2024-04-28 05:23:12,Muzaffarpur
T308130,U105265,M200530,1115.34,AutoPay,Success,P2M,2024-12-07 07:23:16,Tirupati
T308131,U101405,M200015,586.86,QR Code,Success,P2P,2024-11-05 06:50:04,Sri Ganganagar
T308132,U103137,M201004,269.46,UPI,Success,P2M,2024-01-25 02:26:23,Naihati
T308133,U100516,M200567,360.42,QR Code,Success,P2M,2024-09-07 10:38:38,Rewa
T308134,U103164,M201892,622.96,UPI,Success,P2P,2024-07-03 06:04:07,Medininagar
T308135,U105984,M201137,475.03,AutoPay,Success,P2P,2024-11-09 05:55:56,Rewa
T308136,U106569,M201091,376.95,AutoPay,Success,P2P,2024-12-05 16:09:28,Sonipat
T308137,U101491,M201613,135.11,AutoPay,Success,P2P,2024-07-22 00:24:01,Bikaner
T308138,U105213,M200029,479.81,UPI,Success,P2M,2024-10-15 10:38:35,Saharsa
T308139,U103689,M201542,9.42,QR Code,Success,P2M,2024-08-30 19:30:54,Jaunpur
T308140,U104228,M201931,410.55,QR Code,Success,P2M,2024-02-15 08:35:18,Guwahati
T308141,U104409,M200663,859.47,UPI,Success,P2P,2024-01-13 09:44:18,Vijayawada
T308142,U100590,M200998,99.07,AutoPay,Success,P2M,2024-08-21 15:25:38,Kozhikode
T308143,U101543,M200874,60.64,AutoPay,Success,P2P,2024-12-16 22:39:13,Visakhapatnam
T308144,U103056,M200021,1757.21,Intent,Success,P2P,2024-07-22 17:13:46,Shahjahanpur
T308145,U102206,M201454,927.23,UPI,Failed,P2M,2024-12-26 13:58:46,Lucknow
T308146,U103339,M201053,179.77,AutoPay,Success,P2P,2024-05-15 04:56:24,North Dumdum
T308147,U102708,M200955,116.96,Intent,Success,P2P,2024-10-27 13:39:55,Singrauli
T308148,U105981,M201702,203.26,AutoPay,Success,P2P,2024-05-28 03:09:00,South Dumdum
T308149,U104029,M200659,282.14,QR Code,Success,P2P,2024-02-11 18:32:45,Bijapur
T308150,U105722,M201433,860.42,Intent,Success,P2P,2024-07-12 09:36:17,Sasaram
T308151,U100747,M201072,136.69,UPI,Failed,P2M,2024-02-15 21:13:37,Raipur
T308152,U105593,M200324,637.99,QR Code,Success,P2P,2024-02-12 07:58:36,Bellary
T308153,U100800,M201511,1324.59,QR Code,Success,P2M,2024-05-21 21:58:07,Tiruchirappalli
T308154,U106553,M201321,238.62,Intent,Success,P2M,2024-08-02 23:04:33,Ludhiana
T308155,U101497,M201797,13.2,QR Code,Success,P2M,2024-08-31 09:32:51,Avadi
T308156,U101379,M200180,879.02,Intent,Success,P2M,2024-11-27 11:02:40,Amritsar
T308157,U100679,M201825,616.21,UPI,Success,P2P,2024-09-01 04:49:17,Thrissur
T308158,U103770,M200121,80.71,AutoPay,Success,P2M,2024-12-12 05:39:33,Bidar
T308159,U103342,M200123,454.29,QR Code,Success,P2P,2024-08-23 20:10:55,Rampur
T308160,U106257,M201476,870.96,UPI,Success,P2M,2024-03-27 09:13:34,Bhagalpur
T308161,U100896,M200265,99.86,AutoPay,Success,P2M,2024-06-23 22:29:28,Anand
T308162,U101546,M200027,126.09,Intent,Success,P2P,2024-12-04 06:55:10,Kulti
T308163,U103126,M201282,112.69,Intent,Success,P2P,2024-01-23 10:16:00,Rourkela
T308164,U105889,M200076,2996.04,UPI,Success,P2P,2024-03-17 19:41:54,Dibrugarh
T308165,U106208,M200431,130.37,AutoPay,Success,P2M,2024-01-01 01:40:19,Hosur
T308166,U100683,M200878,155.25,Intent,Success,P2M,2024-05-31 16:17:38,Secunderabad
T308167,U101295,M201729,24.56,AutoPay,Success,P2M,2024-08-02 13:25:52,North Dumdum
T308168,U105781,M200893,2045.53,Intent,Success,P2P,2024-11-12 20:40:09,Bikaner
T308169,U101385,M201058,141.68,AutoPay,Success,P2M,2024-03-15 22:11:21,Kavali
T308170,U106289,M200435,645.92,UPI,Success,P2M,2024-11-27 04:40:27,Udupi
T308171,U100942,M201137,13.36,UPI,Success,P2P,2024-09-15 10:33:21,Loni
T308172,U103280,M201085,764.86,QR Code,Success,P2M,2024-08-01 04:37:30,Kozhikode
T308173,U105405,M200051,694.37,QR Code,Success,P2P,2024-02-20 02:02:54,Pudukkottai
T308174,U101033,M200115,43.95,UPI,Success,P2M,2024-09-18 03:40:19,Raiganj
T308175,U102786,M200046,65.4,QR Code,Success,P2M,2024-03-08 19:37:18,Khandwa
T308176,U102233,M200437,174.86,Intent,Success,P2P,2024-06-12 00:15:13,Rewa
T308177,U103645,M201435,219.0,QR Code,Success,P2M,2024-06-14 14:15:45,Arrah
T308178,U101620,M200100,765.08,QR Code,Success,P2M,2024-07-08 02:04:11,Davanagere
T308179,U103535,M201302,31.57,AutoPay,Success,P2P,2024-08-31 17:57:28,Bilaspur
T308180,U103205,M200106,525.25,Intent,Success,P2M,2024-12-17 22:24:30,Maheshtala
T308181,U102882,M200982,129.73,UPI,Pending,P2P,2024-03-25 02:41:53,Alwar
T308182,U104904,M201058,241.01,Intent,Success,P2M,2024-01-30 08:55:13,Bhusawal
T308183,U100170,M201000,1.1,AutoPay,Success,P2M,2024-08-14 00:35:28,Raiganj
T308184,U106356,M200358,172.04,QR Code,Success,P2M,2024-07-09 23:08:04,Aurangabad
T308185,U101553,M200886,93.97,Intent,Success,P2P,2024-04-12 13:22:57,Hapur
T308186,U103897,M200799,350.56,AutoPay,Pending,P2P,2024-03-08 07:57:04,Dehri
T308187,U101595,M201025,86.1,UPI,Success,P2M,2024-04-11 12:02:09,Ulhasnagar
T308188,U101623,M201774,903.39,QR Code,Success,P2P,2024-09-06 08:57:20,Jalandhar
T308189,U104122,M201515,1072.39,AutoPay,Success,P2M,2024-11-02 03:12:10,Hosur
T308190,U105109,M201903,933.1,AutoPay,Success,P2P,2024-01-06 07:26:14,Bahraich
T308191,U101091,M201913,2003.24,AutoPay,Success,P2M,2024-02-02 02:30:43,Ujjain
T308192,U102837,M201295,1230.48,UPI,Success,P2P,2024-10-18 21:06:55,Mahbubnagar
T308193,U100407,M201167,164.1,UPI,Failed,P2M,2024-12-22 02:54:27,Shahjahanpur
T308194,U105228,M200434,188.77,AutoPay,Success,P2M,2024-12-13 02:34:58,Saharsa
T308195,U104169,M201474,380.35,Intent,Success,P2M,2024-08-22 12:15:07,Jhansi
T308196,U106721,M200603,243.03,UPI,Success,P2M,2024-11-08 04:58:43,Durg
T308197,U100679,M201756,1751.8,Intent,Success,P2M,2024-07-03 02:01:29,Ajmer
T308198,U105487,M200565,207.4,Intent,Success,P2M,2024-06-20 02:13:38,Vijayawada
T308199,U106929,M200915,673.7,AutoPay,Success,P2M,2024-02-09 21:42:45,New Delhi
T308200,U104944,M200227,428.26,AutoPay,Success,P2P,2024-05-14 19:01:35,Ajmer
T308201,U104965,M200544,1567.28,QR Code,Success,P2M,2024-06-19 08:21:16,Srinagar
T308202,U100236,M201237,682.3,UPI,Success,P2M,2024-09-12 08:25:47,Hospet
T308203,U102774,M200647,180.95,UPI,Success,P2P,2024-12-01 08:40:02,Chandrapur
T308204,U103437,M200247,109.74,UPI,Failed,P2M,2024-02-24 06:52:27,Secunderabad
T308205,U103357,M201431,964.2,AutoPay,Success,P2P,2024-08-03 17:58:02,Mumbai
T308206,U106521,M201076,1209.64,UPI,Success,P2M,2024-08-17 09:38:47,Machilipatnam
T308207,U106804,M201599,889.21,AutoPay,Success,P2M,2024-01-09 14:10:26,Jodhpur
T308208,U102877,M200313,668.66,UPI,Success,P2M,2024-07-05 15:15:57,Gandhidham
T308209,U105001,M201397,194.1,Intent,Success,P2P,2024-06-18 18:41:37,Mangalore
T308210,U102423,M200036,351.98,AutoPay,Success,P2M,2024-10-08 20:48:40,Patna
T308211,U104714,M200723,1236.7,QR Code,Success,P2M,2024-04-11 18:44:14,Imphal
T308212,U106796,M201547,72.45,QR Code,Success,P2M,2024-03-02 02:25:03,Bijapur
T308213,U103147,M200979,341.52,UPI,Success,P2M,2024-05-17 14:26:57,Durg
T308214,U101032,M200083,219.65,Intent,Success,P2P,2024-07-24 05:23:44,Rewa
T308215,U106339,M200899,565.81,Intent,Success,P2M,2024-08-07 08:51:18,Medininagar
T308216,U102854,M201117,502.66,UPI,Success,P2P,2024-05-22 20:06:55,Hapur
T308217,U102940,M201438,410.56,QR Code,Success,P2M,2024-04-03 04:39:19,Berhampur
T308218,U103701,M201365,163.99,UPI,Success,P2M,2024-12-19 19:13:42,Firozabad
T308219,U105409,M200718,86.91,Intent,Success,P2M,2024-07-28 14:24:42,Ludhiana
T308220,U104070,M200549,767.02,UPI,Success,P2M,2024-02-27 18:13:21,Guntakal
T308221,U103132,M201444,2398.73,UPI,Success,P2M,2024-07-02 12:03:29,Pune
T308222,U103460,M201371,92.62,UPI,Success,P2P,2024-11-21 22:28:29,Fatehpur
T308223,U104942,M200714,39.41,Intent,Success,P2P,2024-07-02 00:27:47,Patna
T308224,U106961,M201805,684.68,QR Code,Success,P2M,2024-12-19 00:02:25,Sasaram
T308225,U101923,M200586,210.69,AutoPay,Success,P2M,2024-09-22 17:09:38,Mathura
T308226,U106707,M201151,119.77,UPI,Success,P2P,2024-05-09 05:29:27,Gaya
T308227,U100633,M201864,372.35,AutoPay,Failed,P2P,2024-06-01 18:21:21,Baranagar
T308228,U106822,M200151,562.3,AutoPay,Success,P2M,2024-07-27 17:31:39,Nandyal
T308229,U105113,M201545,120.94,QR Code,Success,P2M,2024-04-08 18:05:02,Raebareli
T308230,U104103,M201061,2601.83,QR Code,Success,P2M,2024-02-23 09:38:19,Navi Mumbai
T308231,U101392,M201450,198.92,Intent,Success,P2P,2024-02-03 06:32:10,Mumbai
T308232,U105164,M201128,189.13,AutoPay,Failed,P2M,2024-02-02 22:55:15,Jehanabad
T308233,U106487,M200164,274.96,AutoPay,Success,P2M,2024-11-28 04:13:14,Ghaziabad
T308234,U105876,M200937,683.3,UPI,Success,P2P,2024-04-21 15:10:14,Gopalpur
T308235,U106939,M201567,1032.8,UPI,Success,P2M,2024-06-21 22:44:44,Meerut
T308236,U103446,M200211,195.77,QR Code,Success,P2M,2024-06-13 15:17:45,Shimla
T308237,U105738,M200525,63.21,QR Code,Success,P2M,2024-04-20 21:01:53,Medininagar
T308238,U103098,M200741,147.95,QR Code,Success,P2P,2024-07-08 08:39:48,Ajmer
T308239,U105312,M200131,44.02,Intent,Success,P2M,2024-09-13 05:41:56,Alwar
T308240,U104944,M201175,497.59,AutoPay,Success,P2P,2024-02-29 13:48:38,Saharsa
T308241,U105476,M200095,674.88,Intent,Success,P2P,2024-01-24 16:34:26,Katni
T308242,U100061,M201526,280.42,AutoPay,Success,P2P,2024-09-26 03:31:47,Warangal
T308243,U105181,M201012,1526.63,QR Code,Success,P2M,2024-08-31 18:43:03,Karawal Nagar
T308244,U102469,M200521,650.1,Intent,Success,P2M,2024-07-18 15:52:17,Panipat
T308245,U101817,M200373,238.74,Intent,Success,P2M,2024-11-28 03:56:28,Dibrugarh
T308246,U100632,M201898,53.91,AutoPay,Success,P2M,2024-02-03 10:00:33,Ujjain
T308247,U104887,M201039,340.32,AutoPay,Success,P2M,2024-06-05 18:53:01,Amaravati
T308248,U102598,M201702,350.42,Intent,Success,P2M,2024-06-12 00:09:58,Aurangabad
T308249,U103451,M200607,399.91,UPI,Success,P2M,2024-03-17 18:36:33,Mirzapur
T308250,U101300,M200017,573.56,AutoPay,Success,P2M,2024-01-04 03:14:58,Bally
T308251,U102653,M201432,153.52,AutoPay,Success,P2M,2024-09-07 01:54:08,
T308252,U101454,M201030,1.24,Intent,Success,P2P,2024-05-02 03:48:18,Madurai
T308253,U101138,M201719,837.91,QR Code,Success,P2M,2024-08-11 10:57:54,Gandhidham
T308254,U105807,M201917,867.32,UPI,Success,P2M,2024-06-24 19:33:35,Bikaner
T308255,U103192,M201268,1213.06,QR Code,Success,P2P,2024-09-20 13:38:42,Tirunelveli
T308256,U104620,M201966,1737.48,Intent,Success,P2P,2024-12-19 02:38:24,Nellore
T308257,U106116,M201906,86.68,QR Code,Success,P2M,2024-08-18 07:29:44,Singrauli
T308258,U104994,M200977,218.38,QR Code,Success,P2M,2024-01-20 03:03:02,Kumbakonam
T308259,U102210,M200878,953.11,Intent,Success,P2M,2024-07-28 05:55:48,Raurkela Industrial Township
T308260,U104882,M200593,1359.05,AutoPay,Success,P2M,2024-06-19 06:18:57,Kharagpur
T308261,U103759,M200642,7.32,QR Code,Success,P2M,2024-04-15 08:12:11,Aligarh
T308262,U103029,M200128,245.13,Intent,Success,P2P,2024-11-10 17:43:07,Kishanganj
T308263,U101360,M200800,60.17,Intent,Success,P2M,2024-10-17 15:33:44,Madurai
T308264,U102426,M200454,776.67,Intent,Success,P2P,2024-11-13 22:18:36,Bhilwara
T308265,U104268,M201609,687.44,QR Code,Success,P2P,2024-09-29 18:11:37,Siwan
T308266,U105095,M200875,701.83,AutoPay,Failed,P2P,2024-07-30 18:20:23,Raebareli
T308267,U105906,M200570,247.34,QR Code,Success,P2M,2024-08-23 01:38:57,Dharmavaram
T308268,U100063,M201095,260.65,QR Code,Success,P2M,2024-06-04 11:53:13,Kota
T308269,U101345,M201013,151.81,UPI,Success,P2M,2024-11-15 00:16:23,Udaipur
T308270,U100974,M201183,223.84,QR Code,Success,P2M,2024-01-21 20:17:33,Satara
T308271,U104161,M201110,2039.68,Intent,Success,P2M,2024-06-20 05:57:11,Begusarai
T308272,U105962,M200400,23.84,Intent,Success,P2M,2024-04-22 16:14:23,Karnal
T308273,U103628,M200461,195.79,UPI,Success,P2M,2024-02-12 17:55:58,Tiruvottiyur
T308274,U101622,M201552,780.14,UPI,Success,P2M,2024-08-10 21:45:54,Bihar Sharif
T308275,U100457,M200088,240.91,UPI,Success,P2P,2024-12-03 01:22:50,Chandrapur
T308276,U105698,M201684,1497.71,UPI,Success,P2P,2024-01-06 04:55:29,Bhind
T308277,U106596,M200822,201.84,QR Code,Success,P2P,2024-09-16 01:11:00,Katni
T308278,U103330,M200005,947.76,QR Code,Success,P2P,2024-07-25 00:25:29,Amaravati
T308279,U106053,M201619,843.96,Intent,Failed,P2M,2024-06-10 09:57:33,Amaravati
T308280,U101740,M200944,4.63,QR Code,Success,P2P,2024-07-23 02:31:36,Jalgaon
T308281,U105545,M200083,257.91,UPI,Success,P2M,2024-09-28 18:25:22,Kalyan-Dombivli
T308282,U103026,M201273,164.69,AutoPay,Success,P2M,2024-06-02 10:56:17,Bareilly
T308283,U106055,M201689,326.59,UPI,Success,P2M,2024-02-01 22:33:14,Shahjahanpur
T308284,U106321,M201439,310.67,UPI,Success,P2M,2024-12-03 16:41:10,Baranagar
T308285,U101954,M201095,1179.73,AutoPay,Failed,P2P,2024-02-18 08:15:49,Guwahati
T308286,U100279,M200620,101.41,AutoPay,Success,P2P,2024-12-07 07:56:33,Buxar
T308287,U102391,M201135,100.56,UPI,Success,P2M,2024-04-21 17:36:43,Gorakhpur
T308288,U101040,M200171,57.18,QR Code,Success,P2P,2024-01-09 10:38:37,Kottayam
T308289,U106439,M200698,670.95,Intent,Success,P2P,2024-06-25 13:13:00,Asansol
T308290,U106345,M201820,1249.67,AutoPay,Success,P2M,2024-06-19 09:37:23,Aizawl
T308291,U100961,M200272,229.83,Intent,Success,P2M,2024-04-17 20:48:45,Ratlam
T308292,U106827,M200529,31.91,QR Code,Success,P2P,2024-03-04 09:24:32,Ballia
T308293,U106038,M201703,84.81,UPI,Success,P2M,2024-07-22 22:28:14,Allahabad
T308294,U103845,M200318,54.01,QR Code,Success,P2P,2024-05-21 02:27:49,Ulhasnagar
T308295,U101217,M201105,448.66,QR Code,Failed,P2M,2024-12-21 07:02:08,Tirupati
T308296,U103220,M201098,165.85,Intent,Success,P2P,2024-10-05 02:10:32,Jodhpur
T308297,U100374,M200428,1138.69,QR Code,Success,P2M,2024-05-26 16:15:38,New Delhi
T308298,U106007,M201483,88.54,AutoPay,Pending,P2P,2024-05-05 20:09:42,Dewas
T308299,U104130,M200846,1330.75,UPI,Success,P2P,2024-07-22 09:24:59,Nellore
T308300,U101392,M201369,202.29,AutoPay,Success,P2M,2024-10-15 13:32:32,Bahraich
T308301,U102076,M200248,1009.85,QR Code,Success,P2M,2024-11-01 04:19:03,Rajkot
T308302,U100774,M201666,1487.92,Intent,Success,P2M,2024-04-20 21:14:11,Coimbatore
T308303,U104316,M200386,2147.51,Intent,Success,P2P,2024-01-21 11:35:38,Guna
T308304,U106196,M201957,813.78,AutoPay,Success,P2M,2024-06-27 21:00:25,Bhagalpur
T308305,U106934,M201890,53.62,AutoPay,Success,P2M,2024-03-28 20:57:04,Farrukhabad
T308306,U103424,M201736,28.49,Intent,Failed,P2M,2024-12-23 20:33:53,Satara
T308307,U102123,M200362,673.02,AutoPay,Pending,P2M,2024-10-12 21:56:31,North Dumdum
T308308,U104589,M201319,1136.71,QR Code,Success,P2M,2024-11-05 05:14:42,Panihati
T308309,U105807,M200067,90.8,UPI,Success,P2P,2024-02-26 00:59:06,Mysore
T308310,U103593,M200437,1415.68,UPI,Success,P2M,2024-05-22 17:32:25,Serampore
T308311,U106260,M201015,471.1,UPI,Success,P2P,2024-02-10 18:52:44,Firozabad
T308312,U100279,M201555,66.2,Intent,Success,P2M,2024-11-10 13:53:50,Guwahati
T308313,U104841,M201806,91.38,Intent,Success,P2M,2024-06-20 06:30:33,Madanapalle
T308314,U102811,M201628,34.12,Intent,Failed,P2P,2024-10-01 12:39:34,Kottayam
T308315,U102342,M201156,77.28,UPI,Success,P2P,2024-08-29 00:35:05,Siliguri
T308316,U101474,M201318,658.62,AutoPay,Success,P2P,2024-10-05 09:04:46,Proddatur
T308317,U101857,M200295,123.44,Intent,Success,P2M,2024-10-03 05:25:15,Karawal Nagar
T308318,U105637,M200646,412.37,Intent,Success,P2P,2024-08-18 01:21:08,Jaipur
T308319,U105192,M201991,638.42,QR Code,Success,P2M,2024-02-21 03:28:19,Nagaon
T308320,U102889,M201887,1128.22,Intent,Pending,P2M,2024-08-10 00:20:13,Kumbakonam
T308321,U101059,M201891,445.71,Intent,Success,P2M,2024-09-19 16:18:17,Kavali
T308322,U101922,M200032,421.66,UPI,Success,P2M,2024-10-29 19:45:08,Naihati
T308323,U103799,M201397,1219.91,UPI,Success,P2M,2024-08-11 06:39:33,Bhiwandi
T308324,U106101,M201828,174.71,QR Code,Success,P2P,2024-11-20 17:57:23,Ahmedabad
T308325,U104592,M200031,113.89,UPI,Success,P2M,2024-09-03 12:10:31,Agra
T308326,U106349,M200554,1030.98,AutoPay,Success,P2P,2024-03-06 21:50:08,Alwar
T308327,U102473,M201982,38.72,AutoPay,Failed,P2P,2024-02-21 08:13:29,Anand
T308328,U104139,M201827,105.16,UPI,Success,P2P,2024-02-22 23:29:32,Kanpur
T308329,U101851,M201889,264.88,Intent,Success,P2M,2024-01-11 19:44:59,Latur
T308330,U103541,M200304,224.12,QR Code,Success,P2M,2024-09-13 01:40:41,Agartala
T308331,U106748,M200792,612.24,Intent,Success,P2P,2024-10-28 11:56:33,Loni
T308332,U104549,M201131,48.15,Intent,Success,P2M,2024-09-01 18:43:28,Bokaro
T308333,U100594,M200095,324.24,QR Code,Success,P2M,2024-08-23 11:15:56,Bidar
T308334,U105452,M201089,826.58,UPI,Success,P2P,2024-12-15 00:06:23,Kishanganj
T308335,U100506,M200520,574.97,QR Code,Success,P2P,2024-01-11 17:06:37,Katihar
T308336,U104889,M200229,499.36,AutoPay,Success,P2M,2024-04-24 14:00:36,Nandyal
T308337,U100020,M200732,136.8,Intent,Success,P2M,2024-09-01 01:41:28,Bhiwani
T308338,U101399,M200357,250.13,AutoPay,Success,P2M,2024-12-18 09:46:55,Ambala
T308339,U103201,M200401,99.67,QR Code,Success,P2P,2024-04-07 15:05:33,Dewas
T308340,U106763,M200789,355.58,UPI,Success,P2M,2024-11-24 20:05:59,Morena
T308341,U102461,M200098,438.74,QR Code,Success,P2P,2024-02-19 08:59:17,Bhiwandi
T308342,U105190,M200270,498.72,AutoPay,Success,P2P,2024-08-05 12:24:53,Dewas
T308343,U105523,M201798,1043.56,AutoPay,Success,P2M,2024-11-06 02:42:20,Noida
